Part Number,Type,Size,Housing,Cooling,Mounting,SubResistors,Voltage,EMI,GTR7,Power_KVA,Power_KW,Power_HP,Irated_IEC_Amps,Irated_UL_Amps,I_OL_Amps,I_OC_Amps,OL2_2kHz_A,OL2_4kHz_A,OL2_8kHz_A,OL2_12kHz_A,OL2_16kHz_A,I_OC_%,I_OL_%,OL2_2kHz_%,OL2_4kHz_%,OL2_8kHz_%,OL2_12kHz_%,OL2_16kHz_%,Rated_kHz,Max_kHz,BaseBlockTime_ms
30F6P59-4B3G,F6,30,9,water,push-through (high perf),none,400V 3ph,none,none,395,315,400,570,495,712.5,855,627.285,572.736,299.991,2.736,2.736,150,125,110.05,100.48,52.63,0.48,0.48,8,8,5000
30F6P59-4B4E,F6,30,9,water,panel (high perf),none,400V 3ph,none,none,395,315,400,570,495,712.5,855,627.285,572.736,299.991,2.736,2.736,150,125,110.05,100.48,52.63,0.48,0.48,8,8,5000
30F6P59-4B4G,F6,30,9,water,push-through (high perf),none,400V 3ph,none,none,395,315,400,570,495,712.5,855,627.285,572.736,299.991,2.736,2.736,150,125,110.05,100.48,52.63,0.48,0.48,8,8,5000
30F6P59-4B5E,F6,30,9,water,panel (high perf),none,400V 3ph,none,none,395,315,400,570,495,712.5,855,627.285,572.736,299.991,2.736,2.736,150,125,110.05,100.48,52.63,0.48,0.48,8,8,5000
30F6P59-4B5G,F6,30,9,water,push-through (high perf),none,400V 3ph,none,none,395,315,400,570,495,712.5,855,627.285,572.736,299.991,2.736,2.736,150,125,110.05,100.48,52.63,0.48,0.48,8,8,5000
30F6P59-4C31,F6,30,9,air,panel,none,400V 3ph,none,none,395,315,400,570,495,655.5,769.5,630.021,409.089,270.009,2.736,2.736,135,115,110.53,71.77,47.37,0.48,0.48,6,8,5000
30F6P59-4C35,F6,30,9,air,push-through (IP20),none,400V 3ph,none,none,395,315,400,570,495,655.5,769.5,630.021,409.089,270.009,2.736,2.736,135,115,110.53,71.77,47.37,0.48,0.48,6,8,5000
30F6P59-4C41,F6,30,9,air,panel,none,400V 3ph,none,none,395,315,400,570,495,655.5,769.5,630.021,409.089,270.009,2.736,2.736,135,115,110.53,71.77,47.37,0.48,0.48,6,8,5000
30F6P59-4C45,F6,30,9,air,push-through (IP20),none,400V 3ph,none,none,395,315,400,570,495,655.5,769.5,630.021,409.089,270.009,2.736,2.736,135,115,110.53,71.77,47.37,0.48,0.48,6,8,5000
30F6P59-4C51,F6,30,9,air,panel,none,400V 3ph,none,none,395,315,400,570,495,655.5,769.5,630.021,409.089,270.009,2.736,2.736,135,115,110.53,71.77,47.37,0.48,0.48,6,8,5000
30F6P59-4C55,F6,30,9,air,push-through (IP20),none,400V 3ph,none,none,395,315,400,570,495,655.5,769.5,630.021,409.089,270.009,2.736,2.736,135,115,110.53,71.77,47.37,0.48,0.48,6,8,5000
31F6A19-3011,F6,31,9,air,panel,none,400V 3ph,none,std,436,355,450,630,545,787.5,945,630,381.843,23.751,2.709,2.709,150,125,100.00,60.61,3.77,0.43,0.43,2,4,5000
31F6A19-3012,F6,31,9,water,panel,none,400V 3ph,none,std,436,355,450,630,545,787.5,945,692.748,600.012,29.988,2.709,2.709,150,125,109.96,95.24,4.76,0.43,0.43,2,4,5000
31F6A19-3013,F6,31,9,air,push-through,none,400V 3ph,none,std,436,355,450,630,545,787.5,945,630,381.843,23.751,2.709,2.709,150,125,100.00,60.61,3.77,0.43,0.43,2,4,5000
31F6A19-3014,F6,31,9,water,push-through,none,400V 3ph,none,std,436,355,450,630,545,787.5,945,692.748,600.012,29.988,2.709,2.709,150,125,109.96,95.24,4.76,0.43,0.43,2,4,5000
31F6A19-3015,F6,31,9,air,push-through (IP20),none,400V 3ph,none,std,436,355,450,630,545,787.5,945,630,381.843,23.751,2.709,2.709,150,125,100.00,60.61,3.77,0.43,0.43,2,4,5000
31F6A19-3016,F6,31,9,water,push-through,integrated,400V 3ph,none,std,436,355,450,630,545,787.5,945,692.748,600.012,29.988,2.709,2.709,150,125,109.96,95.24,4.76,0.43,0.43,2,4,5000
31F6A19-3B1A,F6,31,9,water,panel (high perf),integrated,400V 3ph,none,std,436,355,450,630,545,787.5,945,695.457,600.012,300.006,2.709,2.709,150,125,110.39,95.24,47.62,0.43,0.43,8,8,5000
31F6A19-3B1B,F6,31,9,water,push-through (high perf),integrated,400V 3ph,none,std,436,355,450,630,545,787.5,945,695.457,600.012,300.006,2.709,2.709,150,125,110.39,95.24,47.62,0.43,0.43,8,8,5000
31F6A19-3B1E,F6,31,9,water,panel (high perf),none,400V 3ph,none,std,436,355,450,630,545,787.5,945,695.457,600.012,300.006,2.709,2.709,150,125,110.39,95.24,47.62,0.43,0.43,8,8,5000
31F6A19-3B1G,F6,31,9,water,push-through (high perf),none,400V 3ph,none,std,436,355,450,630,545,787.5,945,695.457,600.012,300.006,2.709,2.709,150,125,110.39,95.24,47.62,0.43,0.43,8,8,5000
31F6A19-3C11,F6,31,9,air,panel,none,400V 3ph,none,std,436,355,450,630,545,667.8,787.5,630,409.122,270.018,2.709,2.709,125,106,100.00,64.94,42.86,0.43,0.43,6,8,5000
31F6A19-3C15,F6,31,9,air,push-through (IP20),none,400V 3ph,none,std,436,355,450,630,545,667.8,787.5,630,409.122,270.018,2.709,2.709,125,106,100.00,64.94,42.86,0.43,0.43,6,8,5000
31F6A19-4011,F6,31,9,air,panel,none,400V 3ph,none,none,436,355,450,630,545,787.5,945,630,381.843,23.751,2.709,2.709,150,125,100.00,60.61,3.77,0.43,0.43,2,4,5000
31F6A19-4012,F6,31,9,water,panel,none,400V 3ph,none,none,436,355,450,630,545,787.5,945,692.748,600.012,29.988,2.709,2.709,150,125,109.96,95.24,4.76,0.43,0.43,2,4,5000
31F6A19-4013,F6,31,9,air,push-through,none,400V 3ph,none,none,436,355,450,630,545,787.5,945,630,381.843,23.751,2.709,2.709,150,125,100.00,60.61,3.77,0.43,0.43,2,4,5000
31F6A19-4014,F6,31,9,water,push-through,none,400V 3ph,none,none,436,355,450,630,545,787.5,945,692.748,600.012,29.988,2.709,2.709,150,125,109.96,95.24,4.76,0.43,0.43,2,4,5000
31F6A19-4015,F6,31,9,air,push-through (IP20),none,400V 3ph,none,none,436,355,450,630,545,787.5,945,630,381.843,23.751,2.709,2.709,150,125,100.00,60.61,3.77,0.43,0.43,2,4,5000
31F6A19-4B1E,F6,31,9,water,panel (high perf),none,400V 3ph,none,none,436,355,450,630,545,787.5,945,695.457,600.012,300.006,2.709,2.709,150,125,110.39,95.24,47.62,0.43,0.43,8,8,5000
31F6A19-4B1G,F6,31,9,water,push-through (high perf),none,400V 3ph,none,none,436,355,450,630,545,787.5,945,695.457,600.012,300.006,2.709,2.709,150,125,110.39,95.24,47.62,0.43,0.43,8,8,5000
31F6A19-4C11,F6,31,9,air,panel,none,400V 3ph,none,none,436,355,450,630,545,667.8,787.5,630,409.122,270.018,2.709,2.709,125,106,100.00,64.94,42.86,0.43,0.43,6,8,5000
31F6A19-4C15,F6,31,9,air,push-through (IP20),none,400V 3ph,none,none,436,355,450,630,545,667.8,787.5,630,409.122,270.018,2.709,2.709,125,106,100.00,64.94,42.86,0.43,0.43,6,8,5000
31F6A39-3011,F6,31,9,air,panel,none,400V 3ph,none,std,436,355,450,630,545,787.5,945,630,381.843,23.751,2.709,2.709,150,125,100.00,60.61,3.77,0.43,0.43,2,4,5000
31F6A39-3012,F6,31,9,water,panel,none,400V 3ph,none,std,436,355,450,630,545,787.5,945,692.748,600.012,29.988,2.709,2.709,150,125,109.96,95.24,4.76,0.43,0.43,2,4,5000
31F6A39-3013,F6,31,9,air,push-through,none,400V 3ph,none,std,436,355,450,630,545,787.5,945,630,381.843,23.751,2.709,2.709,150,125,100.00,60.61,3.77,0.43,0.43,2,4,5000
31F6A39-3014,F6,31,9,water,push-through,none,400V 3ph,none,std,436,355,450,630,545,787.5,945,692.748,600.012,29.988,2.709,2.709,150,125,109.96,95.24,4.76,0.43,0.43,2,4,5000
31F6A39-3015,F6,31,9,air,push-through (IP20),none,400V 3ph,none,std,436,355,450,630,545,787.5,945,630,381.843,23.751,2.709,2.709,150,125,100.00,60.61,3.77,0.43,0.43,2,4,5000
31F6A39-3016,F6,31,9,water,push-through,integrated,400V 3ph,none,std,436,355,450,630,545,787.5,945,692.748,600.012,29.988,2.709,2.709,150,125,109.96,95.24,4.76,0.43,0.43,2,4,5000
31F6A39-3019,F6,31,9,water,panel,integrated,400V 3ph,none,std,436,355,450,630,545,787.5,945,692.748,600.012,29.988,2.709,2.709,150,125,109.96,95.24,4.76,0.43,0.43,2,4,5000
31F6A39-3B1A,F6,31,9,water,panel (high perf),integrated,400V 3ph,none,std,436,355,450,630,545,787.5,945,695.457,600.012,300.006,2.709,2.709,150,125,110.39,95.24,47.62,0.43,0.43,8,8,5000
31F6A39-3B1B,F6,31,9,water,push-through (high perf),integrated,400V 3ph,none,std,436,355,450,630,545,787.5,945,695.457,600.012,300.006,2.709,2.709,150,125,110.39,95.24,47.62,0.43,0.43,8,8,5000
31F6A39-3B1E,F6,31,9,water,panel (high perf),none,400V 3ph,none,std,436,355,450,630,545,787.5,945,695.457,600.012,300.006,2.709,2.709,150,125,110.39,95.24,47.62,0.43,0.43,8,8,5000
31F6A39-3B1G,F6,31,9,water,push-through (high perf),none,400V 3ph,none,std,436,355,450,630,545,787.5,945,695.457,600.012,300.006,2.709,2.709,150,125,110.39,95.24,47.62,0.43,0.43,8,8,5000
31F6A39-3C11,F6,31,9,air,panel,none,400V 3ph,none,std,436,355,450,630,545,667.8,787.5,630,409.122,270.018,2.709,2.709,125,106,100.00,64.94,42.86,0.43,0.43,6,8,5000
31F6A39-3C15,F6,31,9,air,push-through (IP20),none,400V 3ph,none,std,436,355,450,630,545,667.8,787.5,630,409.122,270.018,2.709,2.709,125,106,100.00,64.94,42.86,0.43,0.43,6,8,5000
31F6A39-4011,F6,31,9,air,panel,none,400V 3ph,none,none,436,355,450,630,545,787.5,945,630,381.843,23.751,2.709,2.709,150,125,100.00,60.61,3.77,0.43,0.43,2,4,5000
31F6A39-4012,F6,31,9,water,panel,none,400V 3ph,none,none,436,355,450,630,545,787.5,945,692.748,600.012,29.988,2.709,2.709,150,125,109.96,95.24,4.76,0.43,0.43,2,4,5000
31F6A39-4013,F6,31,9,air,push-through,none,400V 3ph,none,none,436,355,450,630,545,787.5,945,630,381.843,23.751,2.709,2.709,150,125,100.00,60.61,3.77,0.43,0.43,2,4,5000
31F6A39-4014,F6,31,9,water,push-through,none,400V 3ph,none,none,436,355,450,630,545,787.5,945,692.748,600.012,29.988,2.709,2.709,150,125,109.96,95.24,4.76,0.43,0.43,2,4,5000
31F6A39-4015,F6,31,9,air,push-through (IP20),none,400V 3ph,none,none,436,355,450,630,545,787.5,945,630,381.843,23.751,2.709,2.709,150,125,100.00,60.61,3.77,0.43,0.43,2,4,5000
31F6A39-4B1E,F6,31,9,water,panel (high perf),none,400V 3ph,none,none,436,355,450,630,545,787.5,945,695.457,600.012,300.006,2.709,2.709,150,125,110.39,95.24,47.62,0.43,0.43,8,8,5000
31F6A39-4B1G,F6,31,9,water,push-through (high perf),none,400V 3ph,none,none,436,355,450,630,545,787.5,945,695.457,600.012,300.006,2.709,2.709,150,125,110.39,95.24,47.62,0.43,0.43,8,8,5000
31F6A39-4C11,F6,31,9,air,panel,none,400V 3ph,none,none,436,355,450,630,545,667.8,787.5,630,409.122,270.018,2.709,2.709,125,106,100.00,64.94,42.86,0.43,0.43,6,8,5000
31F6A39-4C15,F6,31,9,air,push-through (IP20),none,400V 3ph,none,none,436,355,450,630,545,667.8,787.5,630,409.122,270.018,2.709,2.709,125,106,100.00,64.94,42.86,0.43,0.43,6,8,5000
31F6K19-3011,F6,31,9,air,panel,none,400V 3ph,none,std,436,355,450,630,545,787.5,945,630,381.843,23.751,2.709,2.709,150,125,100.00,60.61,3.77,0.43,0.43,2,4,5000
31F6K19-3012,F6,31,9,water,panel,none,400V 3ph,none,std,436,355,450,630,545,787.5,945,692.748,600.012,29.988,2.709,2.709,150,125,109.96,95.24,4.76,0.43,0.43,2,4,5000
31F6K19-3013,F6,31,9,air,push-through,none,400V 3ph,none,std,436,355,450,630,545,787.5,945,630,381.843,23.751,2.709,2.709,150,125,100.00,60.61,3.77,0.43,0.43,2,4,5000
31F6K19-3014,F6,31,9,water,push-through,none,400V 3ph,none,std,436,355,450,630,545,787.5,945,692.748,600.012,29.988,2.709,2.709,150,125,109.96,95.24,4.76,0.43,0.43,2,4,5000
31F6K19-3015,F6,31,9,air,push-through (IP20),none,400V 3ph,none,std,436,355,450,630,545,787.5,945,630,381.843,23.751,2.709,2.709,150,125,100.00,60.61,3.77,0.43,0.43,2,4,5000
31F6K19-3016,F6,31,9,water,push-through,integrated,400V 3ph,none,std,436,355,450,630,545,787.5,945,692.748,600.012,29.988,2.709,2.709,150,125,109.96,95.24,4.76,0.43,0.43,2,4,5000
31F6K19-3019,F6,31,9,water,panel,integrated,400V 3ph,none,std,436,355,450,630,545,787.5,945,692.748,600.012,29.988,2.709,2.709,150,125,109.96,95.24,4.76,0.43,0.43,2,4,5000
31F6K19-3021,F6,31,9,air,panel,none,400V 3ph,none,std,436,355,450,630,545,787.5,945,630,381.843,23.751,2.709,2.709,150,125,100.00,60.61,3.77,0.43,0.43,2,4,5000
31F6K19-3022,F6,31,9,water,panel,none,400V 3ph,none,std,436,355,450,630,545,787.5,945,692.748,600.012,29.988,2.709,2.709,150,125,109.96,95.24,4.76,0.43,0.43,2,4,5000
31F6K19-3023,F6,31,9,air,push-through,none,400V 3ph,none,std,436,355,450,630,545,787.5,945,630,381.843,23.751,2.709,2.709,150,125,100.00,60.61,3.77,0.43,0.43,2,4,5000
31F6K19-3024,F6,31,9,water,push-through,none,400V 3ph,none,std,436,355,450,630,545,787.5,945,692.748,600.012,29.988,2.709,2.709,150,125,109.96,95.24,4.76,0.43,0.43,2,4,5000
31F6K19-3025,F6,31,9,air,push-through (IP20),none,400V 3ph,none,std,436,355,450,630,545,787.5,945,630,381.843,23.751,2.709,2.709,150,125,100.00,60.61,3.77,0.43,0.43,2,4,5000
31F6K19-3026,F6,31,9,water,push-through,integrated,400V 3ph,none,std,436,355,450,630,545,787.5,945,692.748,600.012,29.988,2.709,2.709,150,125,109.96,95.24,4.76,0.43,0.43,2,4,5000
31F6K19-3029,F6,31,9,water,panel,integrated,400V 3ph,none,std,436,355,450,630,545,787.5,945,692.748,600.012,29.988,2.709,2.709,150,125,109.96,95.24,4.76,0.43,0.43,2,4,5000
31F6K19-4011,F6,31,9,air,panel,none,400V 3ph,none,none,436,355,450,630,545,787.5,945,630,381.843,23.751,2.709,2.709,150,125,100.00,60.61,3.77,0.43,0.43,2,4,5000
31F6K19-4012,F6,31,9,water,panel,none,400V 3ph,none,none,436,355,450,630,545,787.5,945,692.748,600.012,29.988,2.709,2.709,150,125,109.96,95.24,4.76,0.43,0.43,2,4,5000
31F6K19-4013,F6,31,9,air,push-through,none,400V 3ph,none,none,436,355,450,630,545,787.5,945,630,381.843,23.751,2.709,2.709,150,125,100.00,60.61,3.77,0.43,0.43,2,4,5000
31F6K19-4014,F6,31,9,water,push-through,none,400V 3ph,none,none,436,355,450,630,545,787.5,945,692.748,600.012,29.988,2.709,2.709,150,125,109.96,95.24,4.76,0.43,0.43,2,4,5000
31F6K19-4015,F6,31,9,air,push-through (IP20),none,400V 3ph,none,none,436,355,450,630,545,787.5,945,630,381.843,23.751,2.709,2.709,150,125,100.00,60.61,3.77,0.43,0.43,2,4,5000
31F6K19-4021,F6,31,9,air,panel,none,400V 3ph,none,none,436,355,450,630,545,787.5,945,630,381.843,23.751,2.709,2.709,150,125,100.00,60.61,3.77,0.43,0.43,2,4,5000
31F6K19-4022,F6,31,9,water,panel,none,400V 3ph,none,none,436,355,450,630,545,787.5,945,692.748,600.012,29.988,2.709,2.709,150,125,109.96,95.24,4.76,0.43,0.43,2,4,5000
31F6K19-4023,F6,31,9,air,push-through,none,400V 3ph,none,none,436,355,450,630,545,787.5,945,630,381.843,23.751,2.709,2.709,150,125,100.00,60.61,3.77,0.43,0.43,2,4,5000
31F6K19-4024,F6,31,9,water,push-through,none,400V 3ph,none,none,436,355,450,630,545,787.5,945,692.748,600.012,29.988,2.709,2.709,150,125,109.96,95.24,4.76,0.43,0.43,2,4,5000
31F6K19-4025,F6,31,9,air,push-through (IP20),none,400V 3ph,none,none,436,355,450,630,545,787.5,945,630,381.843,23.751,2.709,2.709,150,125,100.00,60.61,3.77,0.43,0.43,2,4,5000
31F6P59-3031,F6,31,9,air,panel,none,400V 3ph,none,std,436,355,450,630,545,787.5,945,630,381.843,23.751,2.709,2.709,150,125,100.00,60.61,3.77,0.43,0.43,2,4,5000
31F6P59-3032,F6,31,9,water,panel,none,400V 3ph,none,std,436,355,450,630,545,787.5,945,692.748,600.012,29.988,2.709,2.709,150,125,109.96,95.24,4.76,0.43,0.43,2,4,5000
31F6P59-3033,F6,31,9,air,push-through,none,400V 3ph,none,std,436,355,450,630,545,787.5,945,630,381.843,23.751,2.709,2.709,150,125,100.00,60.61,3.77,0.43,0.43,2,4,5000
31F6P59-3034,F6,31,9,water,push-through,none,400V 3ph,none,std,436,355,450,630,545,787.5,945,692.748,600.012,29.988,2.709,2.709,150,125,109.96,95.24,4.76,0.43,0.43,2,4,5000
31F6P59-3035,F6,31,9,air,push-through (IP20),none,400V 3ph,none,std,436,355,450,630,545,787.5,945,630,381.843,23.751,2.709,2.709,150,125,100.00,60.61,3.77,0.43,0.43,2,4,5000
31F6P59-3036,F6,31,9,water,push-through,integrated,400V 3ph,none,std,436,355,450,630,545,787.5,945,692.748,600.012,29.988,2.709,2.709,150,125,109.96,95.24,4.76,0.43,0.43,2,4,5000
31F6P59-3039,F6,31,9,water,panel,integrated,400V 3ph,none,std,436,355,450,630,545,787.5,945,692.748,600.012,29.988,2.709,2.709,150,125,109.96,95.24,4.76,0.43,0.43,2,4,5000
31F6P59-3041,F6,31,9,air,panel,none,400V 3ph,none,std,436,355,450,630,545,787.5,945,630,381.843,23.751,2.709,2.709,150,125,100.00,60.61,3.77,0.43,0.43,2,4,5000
31F6P59-3042,F6,31,9,water,panel,none,400V 3ph,none,std,436,355,450,630,545,787.5,945,692.748,600.012,29.988,2.709,2.709,150,125,109.96,95.24,4.76,0.43,0.43,2,4,5000
31F6P59-3043,F6,31,9,air,push-through,none,400V 3ph,none,std,436,355,450,630,545,787.5,945,630,381.843,23.751,2.709,2.709,150,125,100.00,60.61,3.77,0.43,0.43,2,4,5000
31F6P59-3044,F6,31,9,water,push-through,none,400V 3ph,none,std,436,355,450,630,545,787.5,945,692.748,600.012,29.988,2.709,2.709,150,125,109.96,95.24,4.76,0.43,0.43,2,4,5000
31F6P59-3045,F6,31,9,air,push-through (IP20),none,400V 3ph,none,std,436,355,450,630,545,787.5,945,630,381.843,23.751,2.709,2.709,150,125,100.00,60.61,3.77,0.43,0.43,2,4,5000
31F6P59-3046,F6,31,9,water,push-through,integrated,400V 3ph,none,std,436,355,450,630,545,787.5,945,692.748,600.012,29.988,2.709,2.709,150,125,109.96,95.24,4.76,0.43,0.43,2,4,5000
31F6P59-3049,F6,31,9,water,panel,integrated,400V 3ph,none,std,436,355,450,630,545,787.5,945,692.748,600.012,29.988,2.709,2.709,150,125,109.96,95.24,4.76,0.43,0.43,2,4,5000
31F6P59-3051,F6,31,9,air,panel,none,400V 3ph,none,std,436,355,450,630,545,787.5,945,630,381.843,23.751,2.709,2.709,150,125,100.00,60.61,3.77,0.43,0.43,2,4,5000
31F6P59-3052,F6,31,9,water,panel,none,400V 3ph,none,std,436,355,450,630,545,787.5,945,692.748,600.012,29.988,2.709,2.709,150,125,109.96,95.24,4.76,0.43,0.43,2,4,5000
31F6P59-3053,F6,31,9,air,push-through,none,400V 3ph,none,std,436,355,450,630,545,787.5,945,630,381.843,23.751,2.709,2.709,150,125,100.00,60.61,3.77,0.43,0.43,2,4,5000
31F6P59-3054,F6,31,9,water,push-through,none,400V 3ph,none,std,436,355,450,630,545,787.5,945,692.748,600.012,29.988,2.709,2.709,150,125,109.96,95.24,4.76,0.43,0.43,2,4,5000
31F6P59-3055,F6,31,9,air,push-through (IP20),none,400V 3ph,none,std,436,355,450,630,545,787.5,945,630,381.843,23.751,2.709,2.709,150,125,100.00,60.61,3.77,0.43,0.43,2,4,5000
31F6P59-3056,F6,31,9,water,push-through,integrated,400V 3ph,none,std,436,355,450,630,545,787.5,945,692.748,600.012,29.988,2.709,2.709,150,125,109.96,95.24,4.76,0.43,0.43,2,4,5000
31F6P59-3059,F6,31,9,water,panel,integrated,400V 3ph,none,std,436,355,450,630,545,787.5,945,692.748,600.012,29.988,2.709,2.709,150,125,109.96,95.24,4.76,0.43,0.43,2,4,5000
31F6P59-3B3A,F6,31,9,water,panel (high perf),integrated,400V 3ph,none,std,436,355,450,630,545,787.5,945,695.457,600.012,300.006,2.709,2.709,150,125,110.39,95.24,47.62,0.43,0.43,8,8,5000
31F6P59-3B3B,F6,31,9,water,push-through (high perf),integrated,400V 3ph,none,std,436,355,450,630,545,787.5,945,695.457,600.012,300.006,2.709,2.709,150,125,110.39,95.24,47.62,0.43,0.43,8,8,5000
31F6P59-3B3E,F6,31,9,water,panel (high perf),none,400V 3ph,none,std,436,355,450,630,545,787.5,945,695.457,600.012,300.006,2.709,2.709,150,125,110.39,95.24,47.62,0.43,0.43,8,8,5000
31F6P59-3B3G,F6,31,9,water,push-through (high perf),none,400V 3ph,none,std,436,355,450,630,545,787.5,945,695.457,600.012,300.006,2.709,2.709,150,125,110.39,95.24,47.62,0.43,0.43,8,8,5000
31F6P59-3B4A,F6,31,9,water,panel (high perf),integrated,400V 3ph,none,std,436,355,450,630,545,787.5,945,695.457,600.012,300.006,2.709,2.709,150,125,110.39,95.24,47.62,0.43,0.43,8,8,5000
31F6P59-3B4B,F6,31,9,water,push-through (high perf),integrated,400V 3ph,none,std,436,355,450,630,545,787.5,945,695.457,600.012,300.006,2.709,2.709,150,125,110.39,95.24,47.62,0.43,0.43,8,8,5000
31F6P59-3B4E,F6,31,9,water,panel (high perf),none,400V 3ph,none,std,436,355,450,630,545,787.5,945,695.457,600.012,300.006,2.709,2.709,150,125,110.39,95.24,47.62,0.43,0.43,8,8,5000
31F6P59-3B4G,F6,31,9,water,push-through (high perf),none,400V 3ph,none,std,436,355,450,630,545,787.5,945,695.457,600.012,300.006,2.709,2.709,150,125,110.39,95.24,47.62,0.43,0.43,8,8,5000
31F6P59-3B5A,F6,31,9,water,panel (high perf),integrated,400V 3ph,none,std,436,355,450,630,545,787.5,945,695.457,600.012,300.006,2.709,2.709,150,125,110.39,95.24,47.62,0.43,0.43,8,8,5000
31F6P59-3B5B,F6,31,9,water,push-through (high perf),integrated,400V 3ph,none,std,436,355,450,630,545,787.5,945,695.457,600.012,300.006,2.709,2.709,150,125,110.39,95.24,47.62,0.43,0.43,8,8,5000
31F6P59-3B5E,F6,31,9,water,panel (high perf),none,400V 3ph,none,std,395,355,450,570,495,712.5,855,627.285,572.736,299.991,2.736,2.736,150,125,110.05,100.48,52.63,0.48,0.48,8,8,5000
31F6P59-3B5G,F6,31,9,water,push-through (high perf),none,400V 3ph,none,std,436,355,450,630,545,787.5,945,695.457,600.012,300.006,2.709,2.709,150,125,110.39,95.24,47.62,0.43,0.43,8,8,5000
31F6P59-3C31,F6,31,9,air,panel,none,400V 3ph,none,std,436,355,450,630,545,667.8,787.5,630,409.122,270.018,2.709,2.709,125,106,100.00,64.94,42.86,0.43,0.43,6,8,5000
31F6P59-3C35,F6,31,9,air,push-through (IP20),none,400V 3ph,none,std,436,355,450,630,545,667.8,787.5,630,409.122,270.018,2.709,2.709,125,106,100.00,64.94,42.86,0.43,0.43,6,8,5000
31F6P59-3C41,F6,31,9,air,panel,none,400V 3ph,none,std,436,355,450,630,545,667.8,787.5,630,409.122,270.018,2.709,2.709,125,106,100.00,64.94,42.86,0.43,0.43,6,8,5000
31F6P59-3C45,F6,31,9,air,push-through (IP20),none,400V 3ph,none,std,436,355,450,630,545,667.8,787.5,630,409.122,270.018,2.709,2.709,125,106,100.00,64.94,42.86,0.43,0.43,6,8,5000
31F6P59-3C51,F6,31,9,air,panel,none,400V 3ph,none,std,436,355,450,630,545,667.8,787.5,630,409.122,270.018,2.709,2.709,125,106,100.00,64.94,42.86,0.43,0.43,6,8,5000
31F6P59-3C55,F6,31,9,air,push-through (IP20),none,400V 3ph,none,std,436,355,450,630,545,667.8,787.5,630,409.122,270.018,2.709,2.709,125,106,100.00,64.94,42.86,0.43,0.43,6,8,5000
31F6P59-4031,F6,31,9,air,panel,none,400V 3ph,none,none,436,355,450,630,545,787.5,945,630,381.843,23.751,2.709,2.709,150,125,100.00,60.61,3.77,0.43,0.43,2,4,5000
31F6P59-4032,F6,31,9,water,panel,none,400V 3ph,none,none,436,355,450,630,545,787.5,945,692.748,600.012,29.988,2.709,2.709,150,125,109.96,95.24,4.76,0.43,0.43,2,4,5000
31F6P59-4033,F6,31,9,air,push-through,none,400V 3ph,none,none,436,355,450,630,545,787.5,945,630,381.843,23.751,2.709,2.709,150,125,100.00,60.61,3.77,0.43,0.43,2,4,5000
31F6P59-4034,F6,31,9,water,push-through,none,400V 3ph,none,none,436,355,450,630,545,787.5,945,692.748,600.012,29.988,2.709,2.709,150,125,109.96,95.24,4.76,0.43,0.43,2,4,5000
31F6P59-4035,F6,31,9,air,push-through (IP20),none,400V 3ph,none,none,436,355,450,630,545,787.5,945,630,381.843,23.751,2.709,2.709,150,125,100.00,60.61,3.77,0.43,0.43,2,4,5000
31F6P59-4041,F6,31,9,air,panel,none,400V 3ph,none,none,436,355,450,630,545,787.5,945,630,381.843,23.751,2.709,2.709,150,125,100.00,60.61,3.77,0.43,0.43,2,4,5000
31F6P59-4042,F6,31,9,water,panel,none,400V 3ph,none,none,436,355,450,630,545,787.5,945,692.748,600.012,29.988,2.709,2.709,150,125,109.96,95.24,4.76,0.43,0.43,2,4,5000
31F6P59-4043,F6,31,9,air,push-through,none,400V 3ph,none,none,436,355,450,630,545,787.5,945,630,381.843,23.751,2.709,2.709,150,125,100.00,60.61,3.77,0.43,0.43,2,4,5000
